241220_232620-kakao: avg_Velocity: 23m/s, # of api call: 3, Is in allowance range? : True, -9.866666666666667
241222_184645-kakao: avg_Velocity: 11m/s, # of api call: 5, # of new episodes: 1, Is in allowance range? : True, -9.883333333333333
241222_184645-Tmap: avg_Velocity: 11m/s, # of api call: 7, # of new episodes: 2, Is in allowance range? : True, -8.1
241222_185711-kakao: avg_Velocity: 10m/s, # of api call: 5, # of new episodes: 1, Is in allowance range? : False, -18.966666666666665
241222_185711-Tmap: avg_Velocity: 10m/s, # of api call: 7, # of new episodes: 2, Is in allowance range? : True, -11.683333333333334
241222_190747-kakao: avg_Velocity: 20m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -12.066666666666666
241222_190747-Tmap: avg_Velocity: 20m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -12.933333333333334
241222_190906-kakao: avg_Velocity: 7m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -10.716666666666667
241222_190906-Tmap: avg_Velocity: 7m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -10.516666666666667
241222_190503-kakao: avg_Velocity: 15m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -9.083333333333334
241222_190503-Tmap: avg_Velocity: 15m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -11.35
241222_190059-kakao: avg_Velocity: 9m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -12.083333333333334
241222_190059-Tmap: avg_Velocity: 9m/s, # of api call: 5, # of new episodes: 0, Is in allowance range? : False, -15.516666666666667
241222_183455-kakao: avg_Velocity: 10m/s, # of api call: 20, # of new episodes: 10, Is in allowance range? : True, -12.05
241222_183455-Tmap: avg_Velocity: 10m/s, # of api call: 16, # of new episodes: 7, Is in allowance range? : False, -13.7
241222_191237-kakao: avg_Velocity: 8m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -9.6
241222_191237-Tmap: avg_Velocity: 8m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -11.966666666666667
241222_192811-kakao: avg_Velocity: 2m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -10.8
241222_192811-Tmap: avg_Velocity: 2m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -12.533333333333333
241222_191549-kakao: avg_Velocity: 19m/s, # of api call: 24, # of new episodes: 12, Is in allowance range? : True, -8.666666666666666
241222_191549-Tmap: avg_Velocity: 19m/s, # of api call: 24, # of new episodes: 11, Is in allowance range? : True, -10.2
241222_200650-kakao: avg_Velocity: 9m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -10.95
241222_200650-Tmap: avg_Velocity: 9m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -11.7
241222_201459-kakao: avg_Velocity: 20m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -6.6
241222_201459-Tmap: avg_Velocity: 20m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -11.7
241222_200109-kakao: avg_Velocity: 20m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -12.416666666666666
241222_200109-Tmap: avg_Velocity: 20m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -11.883333333333333
241222_201854-kakao: avg_Velocity: 9m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -7.6
241222_201854-Tmap: avg_Velocity: 9m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -11.9
241222_203541-kakao: avg_Velocity: 6m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -8.3
241222_203541-Tmap: avg_Velocity: 6m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -10.683333333333334
241222_210741-kakao: avg_Velocity: 18m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -5.8
241222_210741-Tmap: avg_Velocity: 18m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -6.9
241222_212135-kakao: avg_Velocity: 1m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -10.55
241222_212135-Tmap: avg_Velocity: 1m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -12.0
241222_211028-kakao: avg_Velocity: 16m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -7.833333333333333
241222_211028-Tmap: avg_Velocity: 16m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -5.733333333333333
241222_211045-kakao: avg_Velocity: 19m/s, # of api call: 5, # of new episodes: 1, Is in allowance range? : True, -9.333333333333334
241222_211045-Tmap: avg_Velocity: 19m/s, # of api call: 5, # of new episodes: 1, Is in allowance range? : True, -12.266666666666667
241222_214012-kakao: avg_Velocity: 18m/s, # of api call: 4, # of new episodes: 1, Is in allowance range? : True, -12.966666666666667
241222_214012-Tmap: avg_Velocity: 18m/s, # of api call: 8, # of new episodes: 3, Is in allowance range? : True, -2.75
241222_214010-kakao: avg_Velocity: 4m/s, # of api call: 5, # of new episodes: 2, Is in allowance range? : True, -9.05
241222_214010-Tmap: avg_Velocity: 4m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -11.95
241222_221620-kakao: avg_Velocity: 1m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -11.266666666666667
241222_221620-Tmap: avg_Velocity: 1m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -12.216666666666667
241222_221218-kakao: avg_Velocity: 15m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -11.133333333333333
241222_221218-Tmap: avg_Velocity: 15m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -12.216666666666667
241222_222950-kakao: avg_Velocity: 8m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -12.983333333333333
241222_222950-Tmap: avg_Velocity: 8m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -11.15
241222_222559-kakao: avg_Velocity: 17m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -9.55
241222_222559-Tmap: avg_Velocity: 17m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -11.666666666666666
241222_223939-kakao: avg_Velocity: 20m/s, # of api call: 7, # of new episodes: 3, Is in allowance range? : True, -6.583333333333333
241222_223939-Tmap: avg_Velocity: 20m/s, # of api call: 7, # of new episodes: 3, Is in allowance range? : True, -7.883333333333334
241222_224428-kakao: avg_Velocity: 16m/s, # of api call: 17, # of new episodes: 8, Is in allowance range? : True, -10.6
241222_224428-Tmap: avg_Velocity: 16m/s, # of api call: 17, # of new episodes: 8, Is in allowance range? : True, -8.666666666666666
241222_231138-kakao: avg_Velocity: 16m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -7.6
241222_231138-Tmap: avg_Velocity: 16m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -8.6
241222_231513-kakao: avg_Velocity: 15m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -11.933333333333334
241222_231513-Tmap: avg_Velocity: 15m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -11.55
241222_232638-kakao: avg_Velocity: 16m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -10.833333333333334
241222_232638-Tmap: avg_Velocity: 16m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -6.366666666666666
241223_000106-kakao: avg_Velocity: 11m/s, # of api call: 2, # of new episodes: 0, Is in allowance range? : True, -10.183333333333334
241223_000106-Tmap: avg_Velocity: 11m/s, # of api call: 2, # of new episodes: 0, Is in allowance range? : True, -10.416666666666666
241223_000608-kakao: avg_Velocity: 12m/s, # of api call: 2, # of new episodes: 0, Is in allowance range? : False, -13.4
241223_000608-Tmap: avg_Velocity: 12m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -10.316666666666666
241223_000933-kakao: avg_Velocity: 18m/s, # of api call: 5, # of new episodes: 0, Is in allowance range? : True, -5.666666666666667
241223_000933-Tmap: avg_Velocity: 18m/s, # of api call: 5, # of new episodes: 0, Is in allowance range? : True, -9.716666666666667
241223_000410-kakao: avg_Velocity: 15m/s, # of api call: 9, # of new episodes: 0, Is in allowance range? : True, -10.95
241223_000410-Tmap: avg_Velocity: 15m/s, # of api call: 6, # of new episodes: 0, Is in allowance range? : True, -8.683333333333334
241223_003758-kakao: avg_Velocity: 9m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -11.383333333333333
241223_003758-Tmap: avg_Velocity: 9m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -11.116666666666667
241223_005129-kakao: avg_Velocity: 6m/s, # of api call: 15, # of new episodes: 4, Is in allowance range? : True, -12.916666666666666
241223_005129-Tmap: avg_Velocity: 6m/s, # of api call: 9, # of new episodes: 2, Is in allowance range? : False, -13.3
241223_011030-kakao: avg_Velocity: 14m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -6.4
241223_011030-Tmap: avg_Velocity: 14m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -2.933333333333333
241223_021606-kakao: avg_Velocity: 1m/s, # of api call: 5, # of new episodes: 0, Is in allowance range? : True, -11.1
241223_021606-Tmap: avg_Velocity: 1m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -11.866666666666667
241223_021339-kakao: avg_Velocity: 13m/s, # of api call: 2, # of new episodes: 0, Is in allowance range? : True, -12.466666666666667
241223_021339-Tmap: avg_Velocity: 13m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -1.65
241223_020921-kakao: avg_Velocity: 11m/s, # of api call: 7, # of new episodes: 0, Is in allowance range? : False, -14.983333333333333
241223_020921-Tmap: avg_Velocity: 11m/s, # of api call: 6, # of new episodes: 0, Is in allowance range? : True, -10.4
241223_021623-kakao: avg_Velocity: 13m/s, # of api call: 8, # of new episodes: 0, Is in allowance range? : True, -8.716666666666667
241223_021623-Tmap: avg_Velocity: 13m/s, # of api call: 8, # of new episodes: 0, Is in allowance range? : True, -8.55
241223_022431-kakao: avg_Velocity: 10m/s, # of api call: 6, # of new episodes: 0, Is in allowance range? : True, -10.416666666666666
241223_022431-Tmap: avg_Velocity: 10m/s, # of api call: 5, # of new episodes: 0, Is in allowance range? : True, -11.833333333333334
241223_025659-kakao: avg_Velocity: 11m/s, # of api call: 2, # of new episodes: 0, Is in allowance range? : True, -10.166666666666666
241223_025659-Tmap: avg_Velocity: 11m/s, # of api call: 2, # of new episodes: 0, Is in allowance range? : True, -8.9
241223_031742-kakao: avg_Velocity: 16m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : False, -13.033333333333333
241223_031742-Tmap: avg_Velocity: 16m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : False, -13.45
241223_073728-kakao: avg_Velocity: 17m/s, # of api call: 8, # of new episodes: 2, Is in allowance range? : True, -8.4
241223_073728-Tmap: avg_Velocity: 17m/s, # of api call: 6, # of new episodes: 1, Is in allowance range? : True, -11.766666666666667
241223_074445-kakao: avg_Velocity: 10m/s, # of api call: 7, # of new episodes: 5, Is in allowance range? : True, -9.25
241223_074445-Tmap: avg_Velocity: 10m/s, # of api call: 10, # of new episodes: 6, Is in allowance range? : True, -7.066666666666666
241223_073725-kakao: avg_Velocity: 14m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -0.6
241223_073725-Tmap: avg_Velocity: 14m/s, # of api call: 2, # of new episodes: 0, Is in allowance range? : True, -10.916666666666666
241223_080848-kakao: avg_Velocity: 11m/s, # of api call: 7, # of new episodes: 3, Is in allowance range? : True, -4.25
241223_080848-Tmap: avg_Velocity: 11m/s, # of api call: 7, # of new episodes: 3, Is in allowance range? : True, -9.216666666666667
241223_073725-kakao: avg_Velocity: 16m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -10.85
241223_073725-Tmap: avg_Velocity: 16m/s, # of api call: 7, # of new episodes: 0, Is in allowance range? : True, -9.6
241223_073724-kakao: avg_Velocity: 11m/s, # of api call: 2, # of new episodes: 0, Is in allowance range? : True, -4.983333333333333
241223_073724-Tmap: avg_Velocity: 11m/s, # of api call: 6, # of new episodes: 1, Is in allowance range? : False, -15.733333333333333
241223_073728-kakao: avg_Velocity: 9m/s, # of api call: 10, # of new episodes: 7, Is in allowance range? : True, -12.666666666666666
241223_073728-Tmap: avg_Velocity: 9m/s, # of api call: 15, # of new episodes: 9, Is in allowance range? : True, -9.933333333333334
241223_073725-kakao: avg_Velocity: 16m/s, # of api call: 10, # of new episodes: 1, Is in allowance range? : True, -6.916666666666667
241223_073725-Tmap: avg_Velocity: 16m/s, # of api call: 8, # of new episodes: 1, Is in allowance range? : True, -12.9
241223_082444-kakao: avg_Velocity: 14m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -9.433333333333334
241223_082444-Tmap: avg_Velocity: 14m/s, # of api call: 5, # of new episodes: 0, Is in allowance range? : True, -3.65
241223_073725-kakao: avg_Velocity: 15m/s, # of api call: 2, # of new episodes: 0, Is in allowance range? : False, -13.05
241223_073725-Tmap: avg_Velocity: 15m/s, # of api call: 8, # of new episodes: 0, Is in allowance range? : True, -10.4
241223_081227-kakao: avg_Velocity: 7m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -11.716666666666667
241223_081227-Tmap: avg_Velocity: 7m/s, # of api call: 7, # of new episodes: 0, Is in allowance range? : True, -11.5
241223_083926-kakao: avg_Velocity: 5m/s, # of api call: 9, # of new episodes: 2, Is in allowance range? : True, -9.75
241223_083926-Tmap: avg_Velocity: 5m/s, # of api call: 12, # of new episodes: 4, Is in allowance range? : True, -7.716666666666667
241223_085029-kakao: avg_Velocity: 10m/s, # of api call: 5, # of new episodes: 0, Is in allowance range? : True, -11.45
241223_085029-Tmap: avg_Velocity: 10m/s, # of api call: 5, # of new episodes: 0, Is in allowance range? : False, -13.533333333333333
241223_082717-kakao: avg_Velocity: 10m/s, # of api call: 7, # of new episodes: 0, Is in allowance range? : True, -12.966666666666667
241223_082717-Tmap: avg_Velocity: 10m/s, # of api call: 9, # of new episodes: 0, Is in allowance range? : True, -6.966666666666667
241223_090815-kakao: avg_Velocity: 10m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -12.216666666666667
241223_090815-Tmap: avg_Velocity: 10m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -11.016666666666667
241223_084230-kakao: avg_Velocity: 5m/s, # of api call: 8, # of new episodes: 0, Is in allowance range? : True, -11.033333333333333
241223_084230-Tmap: avg_Velocity: 5m/s, # of api call: 7, # of new episodes: 0, Is in allowance range? : True, -8.9
241223_084953-kakao: avg_Velocity: 7m/s, # of api call: 9, # of new episodes: 0, Is in allowance range? : True, -12.183333333333334
241223_084953-Tmap: avg_Velocity: 7m/s, # of api call: 7, # of new episodes: 0, Is in allowance range? : False, -13.833333333333334
241223_084222-kakao: avg_Velocity: 1m/s, # of api call: 7, # of new episodes: 0, Is in allowance range? : True, -11.166666666666666
241223_084222-Tmap: avg_Velocity: 1m/s, # of api call: 8, # of new episodes: 0, Is in allowance range? : True, -12.85
241223_091136-kakao: avg_Velocity: 6m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -9.483333333333333
241223_091136-Tmap: avg_Velocity: 6m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -8.366666666666667
241223_091000-kakao: avg_Velocity: 8m/s, # of api call: 6, # of new episodes: 0, Is in allowance range? : True, -9.916666666666666
241223_091000-Tmap: avg_Velocity: 8m/s, # of api call: 6, # of new episodes: 0, Is in allowance range? : True, -10.8
241223_082002-kakao: avg_Velocity: 2m/s, # of api call: 11, # of new episodes: 4, Is in allowance range? : False, -13.033333333333333
241223_082002-Tmap: avg_Velocity: 2m/s, # of api call: 10, # of new episodes: 4, Is in allowance range? : False, -15.066666666666666
241223_091932-kakao: avg_Velocity: 1m/s, # of api call: 7, # of new episodes: 0, Is in allowance range? : True, -11.283333333333333
241223_091932-Tmap: avg_Velocity: 1m/s, # of api call: 5, # of new episodes: 0, Is in allowance range? : True, -9.133333333333333
241223_093248-kakao: avg_Velocity: 8m/s, # of api call: 8, # of new episodes: 2, Is in allowance range? : True, -11.383333333333333
241223_093248-Tmap: avg_Velocity: 8m/s, # of api call: 8, # of new episodes: 4, Is in allowance range? : True, -1.8833333333333333
241223_091433-kakao: avg_Velocity: 17m/s, # of api call: 5, # of new episodes: 0, Is in allowance range? : True, -0.21666666666666667
241223_091433-Tmap: avg_Velocity: 17m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -12.0
241223_092233-kakao: avg_Velocity: 7m/s, # of api call: 6, # of new episodes: 0, Is in allowance range? : True, -9.866666666666667
241223_092233-Tmap: avg_Velocity: 7m/s, # of api call: 5, # of new episodes: 0, Is in allowance range? : True, -11.166666666666666
241223_092311-kakao: avg_Velocity: 12m/s, # of api call: 5, # of new episodes: 0, Is in allowance range? : True, -8.616666666666667
241223_092311-Tmap: avg_Velocity: 12m/s, # of api call: 5, # of new episodes: 0, Is in allowance range? : True, -10.5
241223_094925-kakao: avg_Velocity: 13m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -11.216666666666667
241223_094925-Tmap: avg_Velocity: 13m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -12.1
241223_091308-kakao: avg_Velocity: 1m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -8.816666666666666
241223_091308-Tmap: avg_Velocity: 1m/s, # of api call: 7, # of new episodes: 0, Is in allowance range? : True, -11.133333333333333
241223_093820-kakao: avg_Velocity: 20m/s, # of api call: 6, # of new episodes: 0, Is in allowance range? : False, 2.8333333333333335
241223_093820-Tmap: avg_Velocity: 20m/s, # of api call: 5, # of new episodes: 0, Is in allowance range? : True, -12.116666666666667
241223_094042-kakao: avg_Velocity: 17m/s, # of api call: 10, # of new episodes: 8, Is in allowance range? : False, 9.15
241223_094042-Tmap: avg_Velocity: 17m/s, # of api call: 10, # of new episodes: 8, Is in allowance range? : False, 12.583333333333334
241223_094714-kakao: avg_Velocity: 14m/s, # of api call: 5, # of new episodes: 0, Is in allowance range? : True, -8.0
241223_094714-Tmap: avg_Velocity: 14m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -5.9
241223_100540-kakao: avg_Velocity: 15m/s, # of api call: 5, # of new episodes: 2, Is in allowance range? : True, -10.616666666666667
241223_100540-Tmap: avg_Velocity: 15m/s, # of api call: 12, # of new episodes: 4, Is in allowance range? : True, -9.883333333333333
241223_095704-kakao: avg_Velocity: 15m/s, # of api call: 5, # of new episodes: 0, Is in allowance range? : True, -11.383333333333333
241223_095704-Tmap: avg_Velocity: 15m/s, # of api call: 5, # of new episodes: 0, Is in allowance range? : True, -12.583333333333334
241223_100006-kakao: avg_Velocity: 2m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -9.966666666666667
241223_100006-Tmap: avg_Velocity: 2m/s, # of api call: 5, # of new episodes: 0, Is in allowance range? : True, -6.016666666666667
241223_100716-kakao: avg_Velocity: 20m/s, # of api call: 2, # of new episodes: 0, Is in allowance range? : False, -13.183333333333334
241223_100716-Tmap: avg_Velocity: 20m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -7.35
241223_094804-kakao: avg_Velocity: 7m/s, # of api call: 12, # of new episodes: 5, Is in allowance range? : True, -2.183333333333333
241223_094804-Tmap: avg_Velocity: 7m/s, # of api call: 11, # of new episodes: 5, Is in allowance range? : True, -1.7333333333333334
241223_101951-kakao: avg_Velocity: 12m/s, # of api call: 2, # of new episodes: 0, Is in allowance range? : False, -19.083333333333332
241223_101951-Tmap: avg_Velocity: 12m/s, # of api call: 2, # of new episodes: 0, Is in allowance range? : False, -15.65
241223_101724-kakao: avg_Velocity: 15m/s, # of api call: 4, # of new episodes: 1, Is in allowance range? : True, -7.45
241223_101724-Tmap: avg_Velocity: 15m/s, # of api call: 4, # of new episodes: 1, Is in allowance range? : True, -11.833333333333334
241223_101050-kakao: avg_Velocity: 4m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -9.283333333333333
241223_101050-Tmap: avg_Velocity: 4m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -12.05
241223_095019-kakao: avg_Velocity: 18m/s, # of api call: 8, # of new episodes: 1, Is in allowance range? : False, -17.216666666666665
241223_095019-Tmap: avg_Velocity: 18m/s, # of api call: 5, # of new episodes: 1, Is in allowance range? : True, -10.65
241223_101759-kakao: avg_Velocity: 7m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -12.3
241223_101759-Tmap: avg_Velocity: 7m/s, # of api call: 5, # of new episodes: 0, Is in allowance range? : True, -7.166666666666667
241223_102147-kakao: avg_Velocity: 6m/s, # of api call: 6, # of new episodes: 2, Is in allowance range? : True, -10.35
241223_102147-Tmap: avg_Velocity: 6m/s, # of api call: 6, # of new episodes: 2, Is in allowance range? : True, -12.9
241223_101020-kakao: avg_Velocity: 13m/s, # of api call: 7, # of new episodes: 5, Is in allowance range? : True, -11.133333333333333
241223_101020-Tmap: avg_Velocity: 13m/s, # of api call: 11, # of new episodes: 6, Is in allowance range? : True, -11.133333333333333
241223_102156-kakao: avg_Velocity: 17m/s, # of api call: 5, # of new episodes: 0, Is in allowance range? : True, -4.916666666666667
241223_102156-Tmap: avg_Velocity: 17m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -3.1666666666666665
241223_103416-kakao: avg_Velocity: 4m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -5.733333333333333
241223_103416-Tmap: avg_Velocity: 4m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -12.766666666666667
241223_101725-kakao: avg_Velocity: 3m/s, # of api call: 5, # of new episodes: 0, Is in allowance range? : True, -12.75
241223_101725-Tmap: avg_Velocity: 3m/s, # of api call: 5, # of new episodes: 0, Is in allowance range? : True, -11.3
241223_104102-kakao: avg_Velocity: 4m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -10.633333333333333
241223_104102-Tmap: avg_Velocity: 4m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -10.5
241223_104306-kakao: avg_Velocity: 2m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -8.55
241223_104306-Tmap: avg_Velocity: 2m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -10.583333333333334
241223_104116-kakao: avg_Velocity: 18m/s, # of api call: 5, # of new episodes: 0, Is in allowance range? : True, -12.05
241223_104116-Tmap: avg_Velocity: 18m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : False, -13.733333333333333
241223_104436-kakao: avg_Velocity: 5m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -12.466666666666667
241223_104436-Tmap: avg_Velocity: 5m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -8.2
241223_102849-kakao: avg_Velocity: 16m/s, # of api call: 6, # of new episodes: 0, Is in allowance range? : True, -11.183333333333334
241223_102849-Tmap: avg_Velocity: 16m/s, # of api call: 5, # of new episodes: 0, Is in allowance range? : True, -9.7
241223_101931-kakao: avg_Velocity: 3m/s, # of api call: 6, # of new episodes: 0, Is in allowance range? : True, -9.383333333333333
241223_101931-Tmap: avg_Velocity: 3m/s, # of api call: 8, # of new episodes: 0, Is in allowance range? : True, -10.866666666666667
241223_105831-kakao: avg_Velocity: 8m/s, # of api call: 5, # of new episodes: 0, Is in allowance range? : True, -9.85
241223_105831-Tmap: avg_Velocity: 8m/s, # of api call: 5, # of new episodes: 0, Is in allowance range? : True, -10.633333333333333
241223_110411-kakao: avg_Velocity: 12m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -11.25
241223_110411-Tmap: avg_Velocity: 12m/s, # of api call: 5, # of new episodes: 0, Is in allowance range? : True, -2.9166666666666665
241223_111039-kakao: avg_Velocity: 10m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -11.583333333333334
241223_111039-Tmap: avg_Velocity: 10m/s, # of api call: 3, # of new episodes: 0, Is in allowance range? : True, -11.7
241223_110144-kakao: avg_Velocity: 8m/s, # of api call: 5, # of new episodes: 0, Is in allowance range? : False, -14.283333333333333
241223_110144-Tmap: avg_Velocity: 8m/s, # of api call: 4, # of new episodes: 0, Is in allowance range? : True, -7.116666666666666
241223_102457-kakao: avg_Velocity: 8m/s, # of api call: 2, # of new episodes: 0, Is in allowance range? : True, -12.45
241223_102457-Tmap: avg_Velocity: 8m/s, # of api call: 8, # of new episodes: 0, Is in allowance range? : True, -4.016666666666667
